 12.631	 1.20663	  3.316e-10	  0.0678	 -0.0517	 -0.0992	 0.808638	 0.347677	-0.474578
 12.631	 1.20663	  3.171e-10	  0.0615	 -0.0804	 -0.1147	 0.804819	-0.343482	-0.484031
 12.631	 1.20663	  3.171e-10	  0.0596	 -0.0839	 -0.1195	 0.804819	-0.343482	-0.484031
 12.630	 1.20663	  4.755e-11	 -0.0391	 -0.0514	 -0.0921	-0.153261	 0.871929	-0.465028
 12.631	 1.20663	  1.115e-09	  0.0855	 -0.0424	 -0.0552	 0.926576	 0.189487	 0.324888
 12.631	 1.20663	  1.116e-09	  0.0774	 -0.0538	 -0.0753	 0.926576	 0.189487	 0.324888
 12.631	 1.20663	  4.667e-11	  0.0333	 -0.1000	 -0.1082	-0.162857	-0.868113	-0.468889
 12.631	 1.20663	  1.040e-09	  0.0919	 -0.0871	 -0.0395	 0.924528	-0.183593	 0.333978
 12.630	 1.20663	  4.756e-11	 -0.0468	 -0.0573	 -0.0889	-0.153261	 0.871929	-0.465028
 12.631	 1.20663	  1.040e-09	  0.0834	 -0.0753	 -0.0605	 0.924528	-0.183593	 0.333978
 12.631	 1.20663	  4.668e-11	  0.0259	 -0.1000	 -0.1082	-0.162857	-0.868113	-0.468889
 12.631	 1.20663	  3.184e-11	 -0.1107	 -0.0604	 -0.0070	-0.720009	 0.005512	 0.693942
 12.631	 1.20663	  3.183e-11	 -0.1056	 -0.0602	  0.0057	-0.720009	 0.005512	 0.693942
 12.631	 1.20663	  6.343e-11	 -0.0275	 -0.0600	  0.1190	 0.093477	 0.005512	 0.995606
 12.631	 1.20663	  6.337e-11	  0.0857	 -0.0596	  0.0732	 0.093477	 0.005512	 0.995606
 12.631	 1.20663	  3.182e-11	 -0.1026	 -0.0601	  0.0129	-0.720009	 0.005512	 0.693942
 12.631	 1.20663	  6.339e-11	  0.0446	 -0.0597	  0.0898	 0.093477	 0.005512	 0.995606
 12.631	 1.20663	  3.178e-11	 -0.0862	 -0.0594	  0.0535	-0.720009	 0.005512	 0.693942
 12.631	 1.20663	  6.340e-11	  0.0312	 -0.0598	  0.0952	 0.093477	 0.005512	 0.995606
 12.631	 1.20663	  4.156e-11	  0.0243	 -0.0605	 -0.1177	-0.396087	 0.005512	-0.918197
 12.631	 1.20663	  1.029e-08	  0.0829	 -0.0604	 -0.0618	 0.981826	 0.005512	 0.189703
 12.630	 1.20663	  4.160e-11	 -0.0310	 -0.0610	 -0.0953	-0.396087	 0.005512	-0.918197
 12.631	 1.20663	  4.158e-11	 -0.0042	 -0.0607	 -0.1061	-0.396087	 0.005512	-0.918197
 12.631	 1.20663	  4.156e-11	  0.0239	 -0.0605	 -0.1175	-0.396087	 0.005512	-0.918197
 12.631	 1.20663	  1.029e-08	  0.0770	 -0.0604	 -0.0763	 0.981826	 0.005512	 0.189703
 12.631	 1.20663	  1.029e-08	  0.0804	 -0.0604	 -0.0680	 0.981826	 0.005512	 0.189703
 12.631	 1.20663	  1.029e-08	  0.0816	 -0.0604	 -0.0649	 0.981826	 0.005512	 0.189703
 12.631	 1.20663	  2.426e-10	  0.0615	 -0.0605	 -0.1147	 0.720009	 0.005512	-0.693942
 12.631	 1.20663	  2.426e-10	  0.0572	 -0.0605	 -0.1253	 0.720009	 0.005512	-0.693942
 12.631	 1.20663	  2.427e-10	  0.0039	 -0.0608	 -0.1094	 0.720009	 0.005512	-0.693942
 12.631	 1.20663	  2.428e-10	  0.0017	 -0.0608	 -0.1085	 0.720009	 0.005512	-0.693942
 12.631	 1.20663	  2.268e-08	  0.0727	 -0.0607	 -0.0870	 0.999984	-0.005512	-0.000980
 12.631	 1.20663	  2.268e-08	  0.0727	 -0.0606	 -0.0870	 0.999984	-0.005512	-0.000980
 12.631	 1.20663	  2.268e-08	  0.0727	 -0.0611	 -0.0870	 0.999984	-0.005512	-0.000980
 12.631	 1.20663	  2.268e-08	  0.0727	 -0.0613	 -0.0870	 0.999984	-0.005512	-0.000980
